No.;Time;Source;Destination;Protocol;Length;Info
3996;59.991758;112.215.207.44;192.168.43.84;UDP;1288;443  >  60544 Len=1246
3997;59.991758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
3998;59.991758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
3999;59.991758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4000;59.991894;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4001;59.991988;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4002;59.992135;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4003;59.9922;192.168.43.84;112.215.207.44;UDP;78;60544  >  443 Len=36
4004;59.992248;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4005;59.992395;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4006;59.992502;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4007;59.992556;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4008;59.992556;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4009;59.992652;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4010;60.002761;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4011;60.003017;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4012;60.003017;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4013;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4014;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4015;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4016;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4017;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4018;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4019;60.003245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4020;60.003576;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4021;60.003754;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4022;60.003879;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4023;60.003975;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4024;60.004076;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4025;60.004076;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4026;60.004076;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4027;60.004076;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4028;60.004287;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4029;60.004287;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4030;60.004458;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4031;60.004458;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4032;60.004458;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4033;60.004458;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4034;60.004629;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4035;60.004723;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4036;60.004814;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4037;60.004891;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4038;60.005089;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4039;60.005184;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4040;60.005961;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4041;60.006396;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4042;60.006396;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4043;60.006396;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4044;60.006815;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4045;60.007105;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4046;60.007105;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4047;60.007105;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4048;60.007803;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4049;60.008094;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4050;60.008287;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4051;60.008979;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4052;60.009099;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4053;60.009672;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4054;60.009672;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4055;60.009672;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4056;60.011114;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4057;60.011787;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4058;60.011787;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4059;60.011787;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4060;60.011787;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4061;60.011787;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4062;60.012082;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4063;60.012426;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4064;60.012573;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4065;60.012573;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4066;60.013682;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4067;60.01381;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4068;60.014993;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4069;60.015436;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4070;60.015436;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4071;60.016456;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4072;60.017333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4073;60.017333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4074;60.017333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4075;60.017759;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4076;60.02191;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4077;60.02255;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4078;60.02255;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4079;60.02255;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4080;60.023284;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4081;60.023579;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4082;60.023579;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4083;60.024005;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4084;60.024229;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4085;60.024229;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4086;60.02458;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4087;60.024856;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4088;60.025024;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4089;60.036534;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4090;60.036955;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4091;60.036955;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4092;60.036955;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4093;60.036955;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4094;60.0374;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4095;60.037685;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4096;60.037779;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4097;60.037779;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4098;60.038012;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4099;60.038142;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4100;60.038456;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4101;60.038456;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4102;60.038456;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4103;60.045414;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4104;60.046325;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4105;60.046325;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4106;60.046325;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4107;60.046554;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4108;60.046897;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4109;60.047046;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4110;60.048243;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4111;60.048243;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4112;60.048243;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4113;60.048243;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4114;60.048243;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4115;60.049512;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4116;60.05004;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4117;60.05004;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4118;60.050527;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4119;60.061506;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4120;60.062245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4121;60.062245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4122;60.062245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4123;60.062245;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4124;60.064937;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4125;60.065395;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4126;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4127;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4128;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4129;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4130;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4131;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4132;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4133;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4134;60.066646;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4135;60.067048;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4136;60.06743;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4137;60.067614;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4138;60.070459;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4139;60.070459;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4140;60.070459;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4141;60.070459;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4142;60.070882;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4143;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4144;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4145;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4146;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4147;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4148;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4149;60.07204;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4150;60.072351;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4151;60.072351;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4152;60.072351;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4153;60.072974;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4154;60.07376;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4155;60.074866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4156;60.074866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4157;60.074866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4158;60.074866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4159;60.074866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4160;60.074866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4161;60.075512;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4162;60.084614;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4163;60.084803;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4164;60.084803;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4165;60.084803;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4166;60.084803;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4167;60.084803;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4168;60.085022;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4169;60.08516;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4170;60.08516;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4171;60.08516;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4172;60.085224;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4173;60.08535;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4174;60.08535;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4175;60.08535;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4176;60.08535;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4177;60.08535;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4178;60.085671;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4179;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4180;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4181;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4182;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4183;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4184;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4185;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4186;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4187;60.085839;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4188;60.08619;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4189;60.088119;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4190;60.088415;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4191;60.088415;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4192;60.088415;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4193;60.088415;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4194;60.088415;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4195;60.088415;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4196;60.088702;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4197;60.08917;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4198;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4199;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4200;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4201;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4202;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4203;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4204;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4205;60.091411;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4206;60.09191;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4207;60.092167;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4208;60.092441;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4209;60.092441;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4210;60.092441;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4211;60.09271;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4212;60.092884;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4213;60.093626;192.168.43.84;112.215.207.44;UDP;80;60544  >  443 Len=38
4214;60.094054;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4215;60.094054;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4216;60.094054;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4217;60.094054;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4218;60.094054;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4219;60.094054;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4220;60.094865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4221;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4222;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4223;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4224;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4225;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4226;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4227;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4228;60.096288;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4229;60.097108;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4230;60.097143;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4231;60.09807;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4232;60.09807;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4233;60.09807;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4234;60.09807;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4235;60.09807;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4236;60.098559;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
4237;60.099327;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4238;60.100445;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4239;60.100445;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4240;60.100445;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4241;60.100445;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4242;60.100445;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4243;60.100445;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4244;60.101026;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4245;60.101026;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
4246;60.101647;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
